,DET_FLIP_ONE_BIT,DET_FLIP_TWO_BITS,DET_FLIP_FOUR_BITS,DET_FLIP_ONE_BYTE,DET_FLIP_TWO_BYTES,DET_FLIP_FOUR_BYTES,DET_ARITH_ADD_ONE,DET_ARITH_SUB_ONE,DET_ARITH_ADD_TWO_LE,DET_ARITH_SUB_TWO_LE,DET_ARITH_ADD_TWO_BIG,DET_ARITH_SUB_TWO_BIG,DET_ARITH_ADD_FOUR_LE,DET_ARITH_SUB_FOUR_LE,DET_ARITH_ADD_FOUR_BIG,DET_ARITH_SUB_FOUR_BIG,INTERESTING_BYTE,INTERESTING_TWO_BYTES_LE,INTERESTING_TWO_BYTES_BIG,INTERESTING_FOUR_BYTES_LE,INTERESTING_FOUR_BYTES_BIG,HAVOC_MUT_FLIPBIT,HAVOC_MUT_INTERESTING8,HAVOC_MUT_INTERESTING16,HAVOC_MUT_INTERESTING16BE,HAVOC_MUT_INTERESTING32,HAVOC_MUT_INTERESTING32BE,HAVOC_MUT_ARITH8_,HAVOC_MUT_ARITH8,HAVOC_MUT_ARITH16_,HAVOC_MUT_ARITH16BE_,HAVOC_MUT_ARITH16,HAVOC_MUT_ARITH16BE,HAVOC_MUT_ARITH32_,HAVOC_MUT_ARITH32BE_,HAVOC_MUT_ARITH32,HAVOC_MUT_ARITH32BE,HAVOC_MUT_RAND8,HAVOC_MUT_BYTEADD,HAVOC_MUT_BYTESUB,HAVOC_MUT_FLIP8,DICTIONARY_USER_EXTRAS_OVER,DICTIONARY_USER_EXTRAS_INSERT,DICTIONARY_AUTO_EXTRAS_OVER,DICTIONARY_AUTO_EXTRAS_INSERT,CUSTOM_MUTATOR,HAVOC
2021,0.177073,0.014903,0.014903,0.038895,0.000745,0,0.332651,0.317298,0.175857,0.175857,0.173621,0.181818,0,0,0,0,0,0,0,0,0,0.177073,0,0,0,0,0,0.317298,0.332651,0.175857,0.181818,0.175857,0.173621,0,0,0,0,0,0.332651,0.317298,0,0,0,0,0,0,0
2027,0.177073,0.014903,0.014903,0.038895,0.000745,0,0.332651,0.317298,0.175857,0.175857,0.173621,0.181818,0,0,0,0,0,0,0,0,0,0.177073,0,0,0,0,0,0.317298,0.332651,0.175857,0.181818,0.175857,0.173621,0,0,0,0,0,0.332651,0.317298,0,0,0,0,0,0,0
2029,0.177073,0.014903,0.014903,0.038895,0.000745,0,0.332651,0.317298,0.175857,0.175857,0.173621,0.181818,0,0,0,0,0,0,0,0,0,0.177073,0,0,0,0,0,0.317298,0.332651,0.175857,0.181818,0.175857,0.173621,0,0,0,0,0,0.332651,0.317298,0,0,0,0,0,0,0
2035,0.177073,0.014903,0.014903,0.038895,0.000745,0,0.332651,0.317298,0.175857,0.175857,0.173621,0.181818,0,0,0,0,0,0,0,0,0,0.177073,0,0,0,0,0,0.317298,0.332651,0.175857,0.181818,0.175857,0.173621,0,0,0,0,0,0.332651,0.317298,0,0,0,0,0,0,0
2038,0.128079,0.018009,0.018009,0.022989,0.000948,0,0.295567,0.325123,0.158294,0.168720,0.173460,0.189573,0,0,0,0,0,0,0,0,0,0.128079,0,0,0,0,0,0.325123,0.295567,0.168720,0.189573,0.158294,0.173460,0,0,0,0,0,0.295567,0.325123,0,0,0,0,0,0,0
2039,0.128079,0.018009,0.018009,0.022989,0.000948,0,0.295567,0.325123,0.158294,0.168720,0.173460,0.189573,0,0,0,0,0,0,0,0,0,0.128079,0,0,0,0,0,0.325123,0.295567,0.168720,0.189573,0.158294,0.173460,0,0,0,0,0,0.295567,0.325123,0,0,0,0,0,0,0
2041,0.128079,0.018009,0.018009,0.022989,0.000948,0,0.295567,0.325123,0.158294,0.168720,0.173460,0.189573,0,0,0,0,0,0,0,0,0,0.128079,0,0,0,0,0,0.325123,0.295567,0.168720,0.189573,0.158294,0.173460,0,0,0,0,0,0.295567,0.325123,0,0,0,0,0,0,0
2050,0.177073,0.014903,0.014903,0.038895,0.000745,0,0.332651,0.317298,0.175857,0.175857,0.173621,0.181818,0,0,0,0,0,0,0,0,0,0.177073,0,0,0,0,0,0.317298,0.332651,0.175857,0.181818,0.175857,0.173621,0,0,0,0,0,0.332651,0.317298,0,0,0,0,0,0,0
2059,0.133940,0.013941,0.013941,0.029486,0.000651,0,0.282936,0.280740,0.157134,0.151661,0.175505,0.183322,0,0,0,0,0,0,0,0,0,0.133940,0,0,0,0,0,0.280740,0.282936,0.151661,0.183322,0.157134,0.175505,0,0,0,0,0,0.282936,0.280740,0,0,0,0,0,0,0
2061,0.130717,0.015832,0.015832,0.027008,0.001007,0,0.285920,0.275837,0.160046,0.163356,0.190558,0.196315,0,0,0,0,0,0,0,0,0,0.130717,0,0,0,0,0,0.275837,0.285920,0.163356,0.196315,0.160046,0.190558,0,0,0,0,0,0.285920,0.275837,0,0,0,0,0,0,0
2062,0.203390,0.013986,0.013986,0.067797,0.006993,0,0.350282,0.361582,0.167832,0.216783,0.188811,0.146853,0,0,0,0,0,0,0,0,0,0.203390,0,0,0,0,0,0.361582,0.350282,0.216783,0.146853,0.167832,0.188811,0,0,0,0,0,0.350282,0.361582,0,0,0,0,0,0,0
2063,0.178161,0.013187,0.013187,0.057471,0.002198,0,0.347701,0.316092,0.153846,0.167033,0.169231,0.186813,0,0,0,0,0,0,0,0,0,0.178161,0,0,0,0,0,0.316092,0.347701,0.167033,0.186813,0.153846,0.169231,0,0,0,0,0,0.347701,0.316092,0,0,0,0,0,0,0
2065,0.133749,0.021805,0.021805,0.031880,0.000845,0,0.304141,0.276292,0.165991,0.164131,0.185767,0.193881,0,0,0,0,0,0,0,0,0,0.133749,0,0,0,0,0,0.276292,0.304141,0.164131,0.193881,0.165991,0.185767,0,0,0,0,0,0.304141,0.276292,0,0,0,0,0,0,0
2066,0.133047,0.013711,0.013711,0.033554,0.001127,0,0.300819,0.286773,0.150826,0.154395,0.176371,0.186890,0,0,0,0,0,0,0,0,0,0.133047,0,0,0,0,0,0.286773,0.300819,0.154395,0.186890,0.150826,0.176371,0,0,0,0,0,0.300819,0.286773,0,0,0,0,0,0,0
2068,0.193548,0.015385,0.015385,0.057348,0.003077,0,0.358423,0.336918,0.184615,0.160000,0.141538,0.187692,0,0,0,0,0,0,0,0,0,0.193548,0,0,0,0,0,0.336918,0.358423,0.160000,0.187692,0.184615,0.141538,0,0,0,0,0,0.358423,0.336918,0,0,0,0,0,0,0
2076,0.193548,0.015385,0.015385,0.057348,0.003077,0,0.358423,0.336918,0.184615,0.160000,0.141538,0.187692,0,0,0,0,0,0,0,0,0,0.193548,0,0,0,0,0,0.336918,0.358423,0.160000,0.187692,0.184615,0.141538,0,0,0,0,0,0.358423,0.336918,0,0,0,0,0,0,0
2079,0.193548,0.015385,0.015385,0.057348,0.003077,0,0.358423,0.336918,0.184615,0.160000,0.141538,0.187692,0,0,0,0,0,0,0,0,0,0.193548,0,0,0,0,0,0.336918,0.358423,0.160000,0.187692,0.184615,0.141538,0,0,0,0,0,0.358423,0.336918,0,0,0,0,0,0,0
2083,0.163472,0.013085,0.013085,0.033822,0.001377,0,0.347238,0.305524,0.168733,0.172176,0.180441,0.181818,0,0,0,0,0,0,0,0,0,0.163472,0,0,0,0,0,0.305524,0.347238,0.172176,0.181818,0.168733,0.180441,0,0,0,0,0,0.347238,0.305524,0,0,0,0,0,0,0
2084,0.184300,0.019355,0.019355,0.044369,0.000000,0,0.361775,0.358362,0.174194,0.177419,0.187097,0.170968,0,0,0,0,0,0,0,0,0,0.184300,0,0,0,0,0,0.358362,0.361775,0.177419,0.170968,0.174194,0.187097,0,0,0,0,0,0.361775,0.358362,0,0,0,0,0,0,0
2085,0.169540,0.015707,0.015707,0.051724,0.002618,0,0.341954,0.333333,0.185864,0.172775,0.170157,0.172775,0,0,0,0,0,0,0,0,0,0.169540,0,0,0,0,0,0.333333,0.341954,0.172775,0.172775,0.185864,0.170157,0,0,0,0,0,0.341954,0.333333,0,0,0,0,0,0,0
2086,0.135197,0.013785,0.013785,0.029899,0.000587,0,0.283393,0.278193,0.173339,0.165860,0.188591,0.199883,0,0,0,0,0,0,0,0,0,0.135197,0,0,0,0,0,0.278193,0.283393,0.165860,0.199883,0.173339,0.188591,0,0,0,0,0,0.283393,0.278193,0,0,0,0,0,0,0
2088,0.172917,0.021002,0.021002,0.041667,0.000000,0,0.379167,0.329167,0.180937,0.185784,0.156704,0.164782,0,0,0,0,0,0,0,0,0,0.172917,0,0,0,0,0,0.329167,0.379167,0.185784,0.164782,0.180937,0.156704,0,0,0,0,0,0.379167,0.329167,0,0,0,0,0,0,0
2095,0.172917,0.021002,0.021002,0.041667,0.000000,0,0.379167,0.329167,0.180937,0.185784,0.156704,0.164782,0,0,0,0,0,0,0,0,0,0.172917,0,0,0,0,0,0.329167,0.379167,0.185784,0.164782,0.180937,0.156704,0,0,0,0,0,0.379167,0.329167,0,0,0,0,0,0,0
2097,0.142857,0.015756,0.015756,0.035225,0.000643,0,0.292890,0.303979,0.154984,0.167524,0.186817,0.199357,0,0,0,0,0,0,0,0,0,0.142857,0,0,0,0,0,0.303979,0.292890,0.167524,0.199357,0.154984,0.186817,0,0,0,0,0,0.292890,0.303979,0,0,0,0,0,0,0
2104,0.142857,0.015756,0.015756,0.035225,0.000643,0,0.292890,0.303979,0.154984,0.167524,0.186817,0.199357,0,0,0,0,0,0,0,0,0,0.142857,0,0,0,0,0,0.303979,0.292890,0.167524,0.199357,0.154984,0.186817,0,0,0,0,0,0.292890,0.303979,0,0,0,0,0,0,0
2105,0.146882,0.018777,0.018777,0.031175,0.000284,0,0.305755,0.287770,0.162447,0.162731,0.182361,0.183499,0,0,0,0,0,0,0,0,0,0.146882,0,0,0,0,0,0.287770,0.305755,0.162731,0.183499,0.162447,0.182361,0,0,0,0,0,0.305755,0.287770,0,0,0,0,0,0,0
2106,0.138359,0.014347,0.014347,0.031489,0.000956,0,0.295802,0.286260,0.158776,0.173601,0.193209,0.195122,0,0,0,0,0,0,0,0,0,0.138359,0,0,0,0,0,0.286260,0.295802,0.173601,0.195122,0.158776,0.193209,0,0,0,0,0,0.295802,0.286260,0,0,0,0,0,0,0
2108,0.253165,0.000000,0.000000,0.088608,0.014286,0,0.430380,0.392405,0.214286,0.185714,0.100000,0.128571,0,0,0,0,0,0,0,0,0,0.253165,0,0,0,0,0,0.392405,0.430380,0.185714,0.128571,0.214286,0.100000,0,0,0,0,0,0.430380,0.392405,0,0,0,0,0,0,0
2116,0.253165,0.000000,0.000000,0.088608,0.014286,0,0.430380,0.392405,0.214286,0.185714,0.100000,0.128571,0,0,0,0,0,0,0,0,0,0.253165,0,0,0,0,0,0.392405,0.430380,0.185714,0.128571,0.214286,0.100000,0,0,0,0,0,0.430380,0.392405,0,0,0,0,0,0,0
2123,0.253165,0.000000,0.000000,0.088608,0.014286,0,0.430380,0.392405,0.214286,0.185714,0.100000,0.128571,0,0,0,0,0,0,0,0,0,0.253165,0,0,0,0,0,0.392405,0.430380,0.185714,0.128571,0.214286,0.100000,0,0,0,0,0,0.430380,0.392405,0,0,0,0,0,0,0
2125,0.253165,0.000000,0.000000,0.088608,0.014286,0,0.430380,0.392405,0.214286,0.185714,0.100000,0.128571,0,0,0,0,0,0,0,0,0,0.253165,0,0,0,0,0,0.392405,0.430380,0.185714,0.128571,0.214286,0.100000,0,0,0,0,0,0.430380,0.392405,0,0,0,0,0,0,0
2132,0.253165,0.000000,0.000000,0.088608,0.014286,0,0.430380,0.392405,0.214286,0.185714,0.100000,0.128571,0,0,0,0,0,0,0,0,0,0.253165,0,0,0,0,0,0.392405,0.430380,0.185714,0.128571,0.214286,0.100000,0,0,0,0,0,0.430380,0.392405,0,0,0,0,0,0,0
2133,0.253165,0.000000,0.000000,0.088608,0.014286,0,0.430380,0.392405,0.214286,0.185714,0.100000,0.128571,0,0,0,0,0,0,0,0,0,0.253165,0,0,0,0,0,0.392405,0.430380,0.185714,0.128571,0.214286,0.100000,0,0,0,0,0,0.430380,0.392405,0,0,0,0,0,0,0
2136,0.297297,0.023256,0.023256,0.067568,0.000000,0,0.432432,0.378378,0.232558,0.139535,0.116279,0.162791,0,0,0,0,0,0,0,0,0,0.297297,0,0,0,0,0,0.378378,0.432432,0.139535,0.162791,0.232558,0.116279,0,0,0,0,0,0.432432,0.378378,0,0,0,0,0,0,0
2144,0.297297,0.023256,0.023256,0.067568,0.000000,0,0.432432,0.378378,0.232558,0.139535,0.116279,0.162791,0,0,0,0,0,0,0,0,0,0.297297,0,0,0,0,0,0.378378,0.432432,0.139535,0.162791,0.232558,0.116279,0,0,0,0,0,0.432432,0.378378,0,0,0,0,0,0,0
2151,0.297297,0.023256,0.023256,0.067568,0.000000,0,0.432432,0.378378,0.232558,0.139535,0.116279,0.162791,0,0,0,0,0,0,0,0,0,0.297297,0,0,0,0,0,0.378378,0.432432,0.139535,0.162791,0.232558,0.116279,0,0,0,0,0,0.432432,0.378378,0,0,0,0,0,0,0
2153,0.297297,0.023256,0.023256,0.067568,0.000000,0,0.432432,0.378378,0.232558,0.139535,0.116279,0.162791,0,0,0,0,0,0,0,0,0,0.297297,0,0,0,0,0,0.378378,0.432432,0.139535,0.162791,0.232558,0.116279,0,0,0,0,0,0.432432,0.378378,0,0,0,0,0,0,0
2160,0.297297,0.023256,0.023256,0.067568,0.000000,0,0.432432,0.378378,0.232558,0.139535,0.116279,0.162791,0,0,0,0,0,0,0,0,0,0.297297,0,0,0,0,0,0.378378,0.432432,0.139535,0.162791,0.232558,0.116279,0,0,0,0,0,0.432432,0.378378,0,0,0,0,0,0,0
2161,0.297297,0.023256,0.023256,0.067568,0.000000,0,0.432432,0.378378,0.232558,0.139535,0.116279,0.162791,0,0,0,0,0,0,0,0,0,0.297297,0,0,0,0,0,0.378378,0.432432,0.139535,0.162791,0.232558,0.116279,0,0,0,0,0,0.432432,0.378378,0,0,0,0,0,0,0
2164,0.188406,0.000000,0.000000,0.043478,0.000000,0,0.434783,0.420290,0.121622,0.202703,0.256757,0.175676,0,0,0,0,0,0,0,0,0,0.188406,0,0,0,0,0,0.420290,0.434783,0.202703,0.175676,0.121622,0.256757,0,0,0,0,0,0.434783,0.420290,0,0,0,0,0,0,0
2172,0.188406,0.000000,0.000000,0.043478,0.000000,0,0.434783,0.420290,0.121622,0.202703,0.256757,0.175676,0,0,0,0,0,0,0,0,0,0.188406,0,0,0,0,0,0.420290,0.434783,0.202703,0.175676,0.121622,0.256757,0,0,0,0,0,0.434783,0.420290,0,0,0,0,0,0,0
2179,0.188406,0.000000,0.000000,0.043478,0.000000,0,0.434783,0.420290,0.121622,0.202703,0.256757,0.175676,0,0,0,0,0,0,0,0,0,0.188406,0,0,0,0,0,0.420290,0.434783,0.202703,0.175676,0.121622,0.256757,0,0,0,0,0,0.434783,0.420290,0,0,0,0,0,0,0
2181,0.188406,0.000000,0.000000,0.043478,0.000000,0,0.434783,0.420290,0.121622,0.202703,0.256757,0.175676,0,0,0,0,0,0,0,0,0,0.188406,0,0,0,0,0,0.420290,0.434783,0.202703,0.175676,0.121622,0.256757,0,0,0,0,0,0.434783,0.420290,0,0,0,0,0,0,0
2188,0.188406,0.000000,0.000000,0.043478,0.000000,0,0.434783,0.420290,0.121622,0.202703,0.256757,0.175676,0,0,0,0,0,0,0,0,0,0.188406,0,0,0,0,0,0.420290,0.434783,0.202703,0.175676,0.121622,0.256757,0,0,0,0,0,0.434783,0.420290,0,0,0,0,0,0,0
2189,0.188406,0.000000,0.000000,0.043478,0.000000,0,0.434783,0.420290,0.121622,0.202703,0.256757,0.175676,0,0,0,0,0,0,0,0,0,0.188406,0,0,0,0,0,0.420290,0.434783,0.202703,0.175676,0.121622,0.256757,0,0,0,0,0,0.434783,0.420290,0,0,0,0,0,0,0
2276,0.152498,0.014455,0.014455,0.031551,0.001549,0,0.326906,0.301490,0.167269,0.175529,0.182757,0.182241,0,0,0,0,0,0,0,0,0,0.152498,0,0,0,0,0,0.301490,0.326906,0.175529,0.182241,0.167269,0.182757,0,0,0,0,0,0.326906,0.301490,0,0,0,0,0,0,0
2308,0.137496,0.013464,0.013464,0.029814,0.000641,0,0.283059,0.283059,0.171181,0.164770,0.194743,0.199711,0,0,0,0,0,0,0,0,0,0.137496,0,0,0,0,0,0.283059,0.283059,0.164770,0.199711,0.171181,0.194743,0,0,0,0,0,0.283059,0.283059,0,0,0,0,0,0,0
2315,0.137496,0.013464,0.013464,0.029814,0.000641,0,0.283059,0.283059,0.171181,0.164770,0.194743,0.199711,0,0,0,0,0,0,0,0,0,0.137496,0,0,0,0,0,0.283059,0.283059,0.164770,0.199711,0.171181,0.194743,0,0,0,0,0,0.283059,0.283059,0,0,0,0,0,0,0
2324,0.137496,0.013464,0.013464,0.029814,0.000641,0,0.283059,0.283059,0.171181,0.164770,0.194743,0.199711,0,0,0,0,0,0,0,0,0,0.137496,0,0,0,0,0,0.283059,0.283059,0.164770,0.199711,0.171181,0.194743,0,0,0,0,0,0.283059,0.283059,0,0,0,0,0,0,0
2326,0.137496,0.013464,0.013464,0.029814,0.000641,0,0.283059,0.283059,0.171181,0.164770,0.194743,0.199711,0,0,0,0,0,0,0,0,0,0.137496,0,0,0,0,0,0.283059,0.283059,0.164770,0.199711,0.171181,0.194743,0,0,0,0,0,0.283059,0.283059,0,0,0,0,0,0,0
2331,0.137496,0.013464,0.013464,0.029814,0.000641,0,0.283059,0.283059,0.171181,0.164770,0.194743,0.199711,0,0,0,0,0,0,0,0,0,0.137496,0,0,0,0,0,0.283059,0.283059,0.164770,0.199711,0.171181,0.194743,0,0,0,0,0,0.283059,0.283059,0,0,0,0,0,0,0
2335,0.131038,0.016684,0.016684,0.032999,0.000422,0,0.285988,0.283118,0.154805,0.163886,0.193664,0.189652,0,0,0,0,0,0,0,0,0,0.131038,0,0,0,0,0,0.283118,0.285988,0.163886,0.189652,0.154805,0.193664,0,0,0,0,0,0.285988,0.283118,0,0,0,0,0,0,0
2336,0.139324,0.017190,0.017190,0.033172,0.000889,0,0.316647,0.284077,0.154416,0.163900,0.173681,0.192353,0,0,0,0,0,0,0,0,0,0.139324,0,0,0,0,0,0.284077,0.316647,0.163900,0.192353,0.154416,0.173681,0,0,0,0,0,0.316647,0.284077,0,0,0,0,0,0,0
2344,0.139324,0.017190,0.017190,0.033172,0.000889,0,0.316647,0.284077,0.154416,0.163900,0.173681,0.192353,0,0,0,0,0,0,0,0,0,0.139324,0,0,0,0,0,0.284077,0.316647,0.163900,0.192353,0.154416,0.173681,0,0,0,0,0,0.316647,0.284077,0,0,0,0,0,0,0
2345,0.177073,0.014903,0.014903,0.038895,0.000745,0,0.332651,0.317298,0.175857,0.175857,0.173621,0.181818,0,0,0,0,0,0,0,0,0,0.177073,0,0,0,0,0,0.317298,0.332651,0.175857,0.181818,0.175857,0.173621,0,0,0,0,0,0.332651,0.317298,0,0,0,0,0,0,0
2347,0.177073,0.014903,0.014903,0.038895,0.000745,0,0.332651,0.317298,0.175857,0.175857,0.173621,0.181818,0,0,0,0,0,0,0,0,0,0.177073,0,0,0,0,0,0.317298,0.332651,0.175857,0.181818,0.175857,0.173621,0,0,0,0,0,0.332651,0.317298,0,0,0,0,0,0,0
2353,0.193548,0.015385,0.015385,0.057348,0.003077,0,0.358423,0.336918,0.184615,0.160000,0.141538,0.187692,0,0,0,0,0,0,0,0,0,0.193548,0,0,0,0,0,0.336918,0.358423,0.160000,0.187692,0.184615,0.141538,0,0,0,0,0,0.358423,0.336918,0,0,0,0,0,0,0
2355,0.193548,0.015385,0.015385,0.057348,0.003077,0,0.358423,0.336918,0.184615,0.160000,0.141538,0.187692,0,0,0,0,0,0,0,0,0,0.193548,0,0,0,0,0,0.336918,0.358423,0.160000,0.187692,0.184615,0.141538,0,0,0,0,0,0.358423,0.336918,0,0,0,0,0,0,0
2358,0.193548,0.015385,0.015385,0.057348,0.003077,0,0.358423,0.336918,0.184615,0.160000,0.141538,0.187692,0,0,0,0,0,0,0,0,0,0.193548,0,0,0,0,0,0.336918,0.358423,0.160000,0.187692,0.184615,0.141538,0,0,0,0,0,0.358423,0.336918,0,0,0,0,0,0,0
2359,0.193548,0.015385,0.015385,0.057348,0.003077,0,0.358423,0.336918,0.184615,0.160000,0.141538,0.187692,0,0,0,0,0,0,0,0,0,0.193548,0,0,0,0,0,0.336918,0.358423,0.160000,0.187692,0.184615,0.141538,0,0,0,0,0,0.358423,0.336918,0,0,0,0,0,0,0
2361,0.193548,0.015385,0.015385,0.057348,0.003077,0,0.358423,0.336918,0.184615,0.160000,0.141538,0.187692,0,0,0,0,0,0,0,0,0,0.193548,0,0,0,0,0,0.336918,0.358423,0.160000,0.187692,0.184615,0.141538,0,0,0,0,0,0.358423,0.336918,0,0,0,0,0,0,0
2367,0.172917,0.021002,0.021002,0.041667,0.000000,0,0.379167,0.329167,0.180937,0.185784,0.156704,0.164782,0,0,0,0,0,0,0,0,0,0.172917,0,0,0,0,0,0.329167,0.379167,0.185784,0.164782,0.180937,0.156704,0,0,0,0,0,0.379167,0.329167,0,0,0,0,0,0,0
2369,0.172917,0.021002,0.021002,0.041667,0.000000,0,0.379167,0.329167,0.180937,0.185784,0.156704,0.164782,0,0,0,0,0,0,0,0,0,0.172917,0,0,0,0,0,0.329167,0.379167,0.185784,0.164782,0.180937,0.156704,0,0,0,0,0,0.379167,0.329167,0,0,0,0,0,0,0
2375,0.142857,0.015756,0.015756,0.035225,0.000643,0,0.292890,0.303979,0.154984,0.167524,0.186817,0.199357,0,0,0,0,0,0,0,0,0,0.142857,0,0,0,0,0,0.303979,0.292890,0.167524,0.199357,0.154984,0.186817,0,0,0,0,0,0.292890,0.303979,0,0,0,0,0,0,0
2377,0.142857,0.015756,0.015756,0.035225,0.000643,0,0.292890,0.303979,0.154984,0.167524,0.186817,0.199357,0,0,0,0,0,0,0,0,0,0.142857,0,0,0,0,0,0.303979,0.292890,0.167524,0.199357,0.154984,0.186817,0,0,0,0,0,0.292890,0.303979,0,0,0,0,0,0,0
2383,0.253165,0.000000,0.000000,0.088608,0.014286,0,0.430380,0.392405,0.214286,0.185714,0.100000,0.128571,0,0,0,0,0,0,0,0,0,0.253165,0,0,0,0,0,0.392405,0.430380,0.185714,0.128571,0.214286,0.100000,0,0,0,0,0,0.430380,0.392405,0,0,0,0,0,0,0
2385,0.253165,0.000000,0.000000,0.088608,0.014286,0,0.430380,0.392405,0.214286,0.185714,0.100000,0.128571,0,0,0,0,0,0,0,0,0,0.253165,0,0,0,0,0,0.392405,0.430380,0.185714,0.128571,0.214286,0.100000,0,0,0,0,0,0.430380,0.392405,0,0,0,0,0,0,0
2391,0.253165,0.000000,0.000000,0.088608,0.014286,0,0.430380,0.392405,0.214286,0.185714,0.100000,0.128571,0,0,0,0,0,0,0,0,0,0.253165,0,0,0,0,0,0.392405,0.430380,0.185714,0.128571,0.214286,0.100000,0,0,0,0,0,0.430380,0.392405,0,0,0,0,0,0,0
2393,0.253165,0.000000,0.000000,0.088608,0.014286,0,0.430380,0.392405,0.214286,0.185714,0.100000,0.128571,0,0,0,0,0,0,0,0,0,0.253165,0,0,0,0,0,0.392405,0.430380,0.185714,0.128571,0.214286,0.100000,0,0,0,0,0,0.430380,0.392405,0,0,0,0,0,0,0
2399,0.253165,0.000000,0.000000,0.088608,0.014286,0,0.430380,0.392405,0.214286,0.185714,0.100000,0.128571,0,0,0,0,0,0,0,0,0,0.253165,0,0,0,0,0,0.392405,0.430380,0.185714,0.128571,0.214286,0.100000,0,0,0,0,0,0.430380,0.392405,0,0,0,0,0,0,0
2401,0.253165,0.000000,0.000000,0.088608,0.014286,0,0.430380,0.392405,0.214286,0.185714,0.100000,0.128571,0,0,0,0,0,0,0,0,0,0.253165,0,0,0,0,0,0.392405,0.430380,0.185714,0.128571,0.214286,0.100000,0,0,0,0,0,0.430380,0.392405,0,0,0,0,0,0,0
2407,0.297297,0.023256,0.023256,0.067568,0.000000,0,0.432432,0.378378,0.232558,0.139535,0.116279,0.162791,0,0,0,0,0,0,0,0,0,0.297297,0,0,0,0,0,0.378378,0.432432,0.139535,0.162791,0.232558,0.116279,0,0,0,0,0,0.432432,0.378378,0,0,0,0,0,0,0
2409,0.297297,0.023256,0.023256,0.067568,0.000000,0,0.432432,0.378378,0.232558,0.139535,0.116279,0.162791,0,0,0,0,0,0,0,0,0,0.297297,0,0,0,0,0,0.378378,0.432432,0.139535,0.162791,0.232558,0.116279,0,0,0,0,0,0.432432,0.378378,0,0,0,0,0,0,0
2415,0.297297,0.023256,0.023256,0.067568,0.000000,0,0.432432,0.378378,0.232558,0.139535,0.116279,0.162791,0,0,0,0,0,0,0,0,0,0.297297,0,0,0,0,0,0.378378,0.432432,0.139535,0.162791,0.232558,0.116279,0,0,0,0,0,0.432432,0.378378,0,0,0,0,0,0,0
2417,0.297297,0.023256,0.023256,0.067568,0.000000,0,0.432432,0.378378,0.232558,0.139535,0.116279,0.162791,0,0,0,0,0,0,0,0,0,0.297297,0,0,0,0,0,0.378378,0.432432,0.139535,0.162791,0.232558,0.116279,0,0,0,0,0,0.432432,0.378378,0,0,0,0,0,0,0
2423,0.297297,0.023256,0.023256,0.067568,0.000000,0,0.432432,0.378378,0.232558,0.139535,0.116279,0.162791,0,0,0,0,0,0,0,0,0,0.297297,0,0,0,0,0,0.378378,0.432432,0.139535,0.162791,0.232558,0.116279,0,0,0,0,0,0.432432,0.378378,0,0,0,0,0,0,0
2425,0.297297,0.023256,0.023256,0.067568,0.000000,0,0.432432,0.378378,0.232558,0.139535,0.116279,0.162791,0,0,0,0,0,0,0,0,0,0.297297,0,0,0,0,0,0.378378,0.432432,0.139535,0.162791,0.232558,0.116279,0,0,0,0,0,0.432432,0.378378,0,0,0,0,0,0,0
2431,0.188406,0.000000,0.000000,0.043478,0.000000,0,0.434783,0.420290,0.121622,0.202703,0.256757,0.175676,0,0,0,0,0,0,0,0,0,0.188406,0,0,0,0,0,0.420290,0.434783,0.202703,0.175676,0.121622,0.256757,0,0,0,0,0,0.434783,0.420290,0,0,0,0,0,0,0
2433,0.188406,0.000000,0.000000,0.043478,0.000000,0,0.434783,0.420290,0.121622,0.202703,0.256757,0.175676,0,0,0,0,0,0,0,0,0,0.188406,0,0,0,0,0,0.420290,0.434783,0.202703,0.175676,0.121622,0.256757,0,0,0,0,0,0.434783,0.420290,0,0,0,0,0,0,0
2439,0.188406,0.000000,0.000000,0.043478,0.000000,0,0.434783,0.420290,0.121622,0.202703,0.256757,0.175676,0,0,0,0,0,0,0,0,0,0.188406,0,0,0,0,0,0.420290,0.434783,0.202703,0.175676,0.121622,0.256757,0,0,0,0,0,0.434783,0.420290,0,0,0,0,0,0,0
2441,0.188406,0.000000,0.000000,0.043478,0.000000,0,0.434783,0.420290,0.121622,0.202703,0.256757,0.175676,0,0,0,0,0,0,0,0,0,0.188406,0,0,0,0,0,0.420290,0.434783,0.202703,0.175676,0.121622,0.256757,0,0,0,0,0,0.434783,0.420290,0,0,0,0,0,0,0
2447,0.188406,0.000000,0.000000,0.043478,0.000000,0,0.434783,0.420290,0.121622,0.202703,0.256757,0.175676,0,0,0,0,0,0,0,0,0,0.188406,0,0,0,0,0,0.420290,0.434783,0.202703,0.175676,0.121622,0.256757,0,0,0,0,0,0.434783,0.420290,0,0,0,0,0,0,0
2449,0.188406,0.000000,0.000000,0.043478,0.000000,0,0.434783,0.420290,0.121622,0.202703,0.256757,0.175676,0,0,0,0,0,0,0,0,0,0.188406,0,0,0,0,0,0.420290,0.434783,0.202703,0.175676,0.121622,0.256757,0,0,0,0,0,0.434783,0.420290,0,0,0,0,0,0,0
